time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,0.121377945219,-0.320693242628,14.5032019349,6.17900728607,0.0256871841633,0.0,-0.00294215783727,-0.658893211733,3.93303763871,-0.101269785197,0.0253050531566,0.0,436.7097466158775,436.10709553102464,434.5955497263627,435.9196773707412
1.9800000000000013,0.120675891458,-0.362354303788,14.7416312153,6.17305604382,0.0272248772138,0.0,-0.0206034852428,-0.730375188215,4.01422240689,-0.0953206207843,0.0262667527288,0.0,447.19717936833365,447.2756299899463,446.84644398408847,447.3227731663137
2.0400000000000014,0.118892421308,-0.40838514429,14.9845784926,6.16772395015,0.0285490156878,0.0,-0.038981221062,-0.804495388464,4.08367271936,-0.0783667163393,0.0119713736427,0.0,444.62811096316454,443.4553215733101,443.8092548781949,445.1919995211477
2.1000000000000014,0.115882272021,-0.459370998847,15.2351496017,6.16246188632,0.029737090821,0.0,-0.0614496211493,-0.895506461914,4.26791115999,-0.122802728625,0.0320878349721,0.0,479.49900232035935,481.0248406787475,481.333395303733,477.95165416574883
2.1600000000000015,0.111673262872,-0.515216828951,15.4907580022,6.15487856711,0.0320984386801,0.0,-0.0790367442188,-0.96666178491,4.25229683837,-0.134739632886,0.0509299952875,0.0,418.2233716583651,419.86232373705894,419.49476554774986,418.44106669897053
2.2200000000000015,0.106236877503,-0.575973305861,15.7493004273,6.14670454309,0.0348291066414,0.0,-0.102466270943,-1.05934010371,4.36517428228,-0.13939940168,0.0315461935223,0.0,461.50439130475337,459.9728180154236,460.2986210327053,459.9131896836747
2.2800000000000016,0.0995327017961,-0.641715252252,16.0091935394,6.13827873347,0.0370729566407,0.0,-0.121176128436,-1.13274194454,4.29803096877,-0.142573150502,0.0470854034471,0.0,402.8509098702934,404.2545375695167,402.28272246420227,401.9745741460687
2.3400000000000016,0.0916443409459,-0.712087573207,16.2656643256,6.12976594159,0.0397549716763,0.0,-0.141997179639,-1.21371215837,4.25099548353,-0.140529694471,0.0394450602025,0.0,409.90021078856626,409.2219077620632,409.62498509150396,409.7860696870695
2.4000000000000017,0.0823467981921,-0.787908077866,16.5221713729,6.12125945682,0.0420606897463,0.0,-0.168133110754,-1.31440582971,4.29884038353,-0.144385746175,0.0363146410876,0.0,441.30278719942334,441.0450190679441,441.4857772049419,441.1485764020869
2.4600000000000017,0.0715767907463,-0.869400782077,16.7782782257,6.11241194135,0.0438572860626,0.0,-0.191034893166,-1.40273953221,4.23808064175,-0.154438123838,0.0124618675706,0.0,406.9009034027136,404.75998320090264,406.17074046820363,405.2452995305832
2.520000000000002,0.0592882713243,-0.95680442452,17.0333951901,6.10375821276,0.0446266249314,0.0,-0.218643676708,-1.51150857272,4.26546595959,-0.129156800132,0.0135336204018,0.0,435.8447694521023,435.93422801424845,434.09291258215086,436.18900445436907
2.580000000000002,0.0452471769294,-1.05121873943,17.2919060599,6.09592858195,0.0449283811606,0.0,-0.249440908186,-1.63635222519,4.35097037309,-0.133308627826,-0.023264716037,0.0,456.2632718646895,453.315570918649,455.0749214663734,454.72722741417664
2.640000000000002,0.0295653017667,-1.1524288018,17.5510208722,6.08778437096,0.0432070733812,0.0,-0.273174775119,-1.73799536543,4.28621357402,-0.14109234486,-0.04267252331,0.0,407.4881494811488,405.7488682205794,406.57502299758363,405.8579563645091
2.700000000000002,0.0122754888625,-1.26085228231,17.811141034,6.07983004217,0.0409439366107,0.0,-0.302882597128,-1.87687714707,4.38377776206,-0.119450631863,-0.0293034184601,0.0,458.9279636986926,459.98733595520264,459.50167004409883,461.1984493687931
2.760000000000002,-0.00671944979976,-1.37761033384,18.0762931123,6.07291539136,0.0390934242548,0.0,-0.330086301808,-2.01569089659,4.45405668449,-0.107942168946,-0.0341107917065,0.0,452.9844887721976,452.59738747052455,452.3039551347443,453.2182847248586
2.820000000000002,-0.0273064052663,-1.50282561388,18.3455710766,6.06666966324,0.037368186054,0.0,-0.355944831074,-2.15871812483,4.52131303856,-0.0973439900602,-0.0197584924111,0.0,452.40936633961616,453.56338860733996,452.63758331392506,453.4805125820625
2.880000000000002,-0.0493945438931,-1.6366431902,18.6183643225,6.06068862468,0.036075874203,0.0,-0.380194640032,-2.30239144925,4.57129598146,-0.104826549404,-0.0253596837009,0.0,448.36389027216956,447.90853245439496,449.62869479307994,449.0135231474712
2.940000000000002,-0.0729279578409,-1.77930918796,18.8945779006,6.05405328397,0.0342879412648,0.0,-0.40407628749,-2.45371176881,4.63522583014,-0.125749411335,-0.0406148042163,0.0,453.0831564104519,451.85454753757944,456.88205147741536,455.1998213428146
3.000000000000002,-0.0978305833204,-1.93102543147,19.1738532625,6.04622024758,0.0325228105793,0.0,-0.425806991954,-2.60417712135,4.67341717696,-0.142471116158,-0.0132641506309,0.0,446.2965388722707,448.5232666394279,448.0166449241606,446.6390337253419
3.0600000000000023,-0.124039857824,-2.09215781747,19.4563131112,6.03739602185,0.0320520372811,0.0,-0.447758694033,-2.7676729938,4.74116791621,-0.158359879311,0.0012373803604,0.0,457.28962733165275,458.4436050482041,458.7566870652991,457.47333530207675
3.1200000000000023,-0.15154384864,-2.26316547112,19.7423034742,6.027812759,0.0320192777308,0.0,-0.469029654893,-2.9334229669,4.79112179884,-0.162588655366,-0.00437560522183,0.0,453.5943164890111,453.1432740986282,454.7818708973371,454.4193513071913
3.1800000000000024,-0.180176406781,-2.44314949217,20.0268081977,6.01802429692,0.0320527231968,0.0,-0.485390378117,-3.06687213607,4.69236153187,-0.164267757166,0.00894535573111,0.0,404.7253286669489,405.92273000149146,405.69764384404624,405.51866369922084
3.2400000000000024,-0.209966250764,-2.6327148925,20.3105256611,6.0085041347,0.0323887002551,0.0,-0.507631050426,-3.25282239352,4.76397928275,-0.14934221435,-0.00211089490354,0.0,463.2666783674659,462.39628884735083,461.78396934896546,462.93702190660247
3.3000000000000025,-0.240982707833,-2.83268837302,20.5951324577,5.99913892695,0.0322544463543,0.0,-0.52623892564,-3.41375306946,4.7225718476,-0.17506887551,-0.00249213449062,0.0,426.9441097328655,426.911621847828,429.2944298799836,427.08066763341054
3.3600000000000025,-0.273193556238,-3.04319111418,20.8795785638,5.98909836748,0.0319935859704,0.0,-0.547422113817,-3.60388956542,4.75814422855,-0.155198984024,-0.00834437267609,0.0,455.16618113243925,454.69758950349683,452.15652787995634,453.72817735091024
3.4200000000000026,-0.306453402793,-3.26332999879,21.1596157887,5.98011167142,0.0314151716513,0.0,-0.561226344887,-3.73489196624,4.57676106276,-0.140700664455,-0.0123667977752,0.0,379.7442198429773,379.3581868514219,378.7359109249682,380.10264885921316
3.4800000000000026,-0.340715394621,-3.49319347822,21.4342462796,5.97179418281,0.0309123714733,0.0,-0.580775393907,-3.92795969164,4.57695630564,-0.134770665856,-0.00140723222527,0.0,443.5373576678478,444.436799696747,442.9835495889189,443.4530944343858
3.5400000000000027,-0.376192783911,-3.73530066589,21.71034809,5.96455389283,0.0306510071642,0.0,-0.601770835623,-4.14292806927,4.62553956596,-0.101641574823,-0.0110249405649,0.0,462.5936417619664,461.835629958619,458.01073296634763,460.6250935033175
3.6000000000000028,-0.412877560605,-3.98999783798,21.9878937608,5.95831563104,0.029874051446,0.0,-0.620980349324,-4.34754114927,4.62536485401,-0.109087855717,-0.0171059719009,0.0,446.90439893155315,446.40848901858095,447.2366193065195,446.6202139256112
3.660000000000003,-0.450739336791,-4.2575406836,22.2666381372,5.95160204008,0.0287407257105,0.0,-0.640957317583,-4.5711251832,4.66522604151,-0.118188539669,-0.0227163755189,0.0,461.93921682574035,461.4965719767089,461.1464384477936,460.4161857311221
